Month,Day,Year,SurveyDay,Trapline,Row,TrapNum,Species,Mass,Sex,RepCon,TagNum
6,22,2019,1,4,B,5,ST,,,,
6,22,2019,1,4,B,6,CLEAR,,,,
6,22,2019,1,4,C,1,BM,,,,
6,22,2019,1,4,C,2,CLEAR,,,,
6,22,2019,1,4,C,3,MV,60,F,A,694
6,22,2019,1,4,C,4,ST,,,,
6,22,2019,1,4,C,5,BM,,,,
6,22,2019,1,4,C,6,CLEAR,,,,
6,23,2019,2,4,A,1,CLEAR,,,,
6,23,2019,2,4,A,2,CLEAR,,,,
6,23,2019,2,4,A,3,RT BM,,,,
6,23,2019,2,4,A,4,CLEAR,,,,
6,23,2019,2,4,A,5,CLEAR,,,,
6,23,2019,2,4,A,6,ST,,,,
6,23,2019,2,4,B,1,RT BM,,,,
6,23,2019,2,4,B,2,CLEAR,,,,
6,23,2019,2,4,B,3,ST,,,,
6,23,2019,2,4,B,4,BM,,,,
6,23,2019,2,4,B,5,CLEAR,,,,
6,23,2019,2,4,B,6,CLEAR,,,,
6,23,2019,2,4,C,1,CLEAR,,,,
6,23,2019,2,4,C,2,ST,,,,
6,23,2019,2,4,C,3,CLEAR,,,,
6,23,2019,2,4,C,4,BM,,,,
6,23,2019,2,4,C,5,CLEAR,,,,
6,23,2019,2,4,C,6,STS,10,F,A,DEAD
6,24,2019,3,4,A,1,CLEAR,,,,
6,24,2019,3,4,A,2,CLEAR,,,,
6,24,2019,3,4,A,3,CLEAR,,,,
6,24,2019,3,4,A,4,MV,9,M,J,708
6,24,2019,3,4,A,5,BM,,,,
6,24,2019,3,4,A,6,MV,51,F,A,RC 653
6,24,2019,3,4,B,1,CLEAR,,,,
6,24,2019,3,4,B,2,SOSP,,,,
6,24,2019,3,4,B,3,BM,,,,
6,24,2019,3,4,B,4,CLEAR,,,,
6,24,2019,3,4,B,5,BM,,,,
6,24,2019,3,4,B,6,MV,6,M,J,DEAD
6,24,2019,3,4,C,1,CLEAR,,,,
6,24,2019,3,4,C,2,CLEAR,,,,
6,24,2019,3,4,C,3,MV,45,F,A,DEAD
6,24,2019,3,4,C,4,BM,,,,
6,24,2019,3,4,C,5,BM,,,,
6,24,2019,3,4,C,6,ST,,,,
6,22,2019,1,5,A,1,BM,,,,
6,22,2019,1,5,A,2,BM,,,,
6,22,2019,1,5,A,3,BM,,,,
6,22,2019,1,5,A,4,CLEAR,,,,
6,22,2019,1,5,A,5,CLEAR,,,,
6,22,2019,1,5,A,6,BM,,,,
6,22,2019,1,5,B,1,R BM,,,,
6,22,2019,1,5,B,2,BM,,,,
6,22,2019,1,5,B,3,BM,,,,
6,22,2019,1,5,B,4,BM,,,,
6,22,2019,1,5,B,5,BM,,,,
6,22,2019,1,5,B,6,BM,,,,
6,22,2019,1,5,C,1,CLEAR,,,,
6,22,2019,1,5,C,2,STS,20,M,A,COPPER BLUE
6,22,2019,1,5,C,3,CLEAR,,,,
6,22,2019,1,5,C,4,CLEAR,,,,
6,22,2019,1,5,C,5,CLEAR,,,,
6,22,2019,1,5,C,6,STS,16,F,A,PINK YELLOW
6,23,2019,2,5,A,1,RT BM,,,,
6,23,2019,2,5,A,2,CLEAR,,,,
6,23,2019,2,5,A,3,BM,,,,
6,23,2019,2,5,A,4,BM,,,,
6,23,2019,2,5,A,5,CLEAR,,,,
6,23,2019,2,5,A,6,CLEAR,,,,
6,23,2019,2,5,B,1,ST,,,,
6,23,2019,2,5,B,2,BM,,,,
6,23,2019,2,5,B,3,ST BM,,,,
6,23,2019,2,5,B,4,BM,,,,
6,23,2019,2,5,B,5,CLEAR,,,,
6,23,2019,2,5,B,6,BM,,,,
6,23,2019,2,5,C,1,CLEAR,,,,
6,23,2019,2,5,C,2,MV,42,M,A,DEAD
6,23,2019,2,5,C,3,CLEAR,,,,
6,23,2019,2,5,C,4,CLEAR,,,,
6,23,2019,2,5,C,5,BM,,,,
6,23,2019,2,5,C,6,BM,,,,
6,24,2019,3,5,A,1,BM,,,,
6,24,2019,3,5,A,2,CLEAR,,,,
6,24,2019,3,5,A,3,CLEAR,,,,
6,24,2019,3,5,A,4,CLEAR,,,,
6,24,2019,3,5,A,5,CLEAR,,,,
6,24,2019,3,5,A,6,CLEAR,,,,
6,24,2019,3,5,B,1,CLEAR,,,,
6,24,2019,3,5,B,2,CLEAR,,,,
6,24,2019,3,5,B,3,CLEAR,,,,
6,24,2019,3,5,B,4,CLEAR,,,,
6,24,2019,3,5,B,5,ST,,,,
6,24,2019,3,5,B,6,CLEAR,,,,
6,24,2019,3,5,C,1,BM,,,,
6,24,2019,3,5,C,2,CLEAR,,,,
6,24,2019,3,5,C,3,CLEAR,,,,
6,24,2019,3,5,C,4,ST BM,,,,
6,24,2019,3,5,C,5,CLEAR,,,,
6,24,2019,3,5,C,6,ST BM,,,,
6,22,2019,1,6,A,1,BM,,,,
6,22,2019,1,6,A,2,CLEAR,,,,
6,22,2019,1,6,A,3,CLEAR,,,,
6,22,2019,1,6,A,4,CLEAR,,,,
6,22,2019,1,6,A,5,CLEAR,,,,
6,22,2019,1,6,A,6,CLEAR,,,,
6,22,2019,1,6,B,1,CLEAR,,,,
6,22,2019,1,6,B,2,CLEAR,,,,
6,22,2019,1,6,B,3,CLEAR,,,,
6,22,2019,1,6,B,4,CLEAR,,,,
6,22,2019,1,6,B,5,CLEAR,,,,
6,22,2019,1,6,B,6,CLEAR,,,,
6,22,2019,1,6,C,1,BM,,,,
6,22,2019,1,6,C,2,CLEAR,,,,
6,22,2019,1,6,C,3,CLEAR,,,,
6,22,2019,1,6,C,4,ST,,,,
6,22,2019,1,6,C,5,CLEAR,,,,
6,22,2019,1,6,C,6,CLEAR,,,,
6,23,2019,2,6,A,1,BM,,,,
6,23,2019,2,6,A,2,MV,44,F,A,DEAD
6,23,2019,2,6,A,3,CLEAR,,,,
6,23,2019,2,6,A,4,CLEAR,,,,
6,23,2019,2,6,A,5,BM,,,,
6,23,2019,2,6,A,6,BM,,,,
6,23,2019,2,6,B,1,CLEAR,,,,
6,23,2019,2,6,B,2,STS,10,M,A,DEAD
6,23,2019,2,6,B,3,CLEAR,,,,
6,23,2019,2,6,B,4,ST,,,,
6,23,2019,2,6,B,5,CLEAR,,,,
6,23,2019,2,6,B,6,CLEAR,,,,
6,23,2019,2,6,C,1,CLEAR,,,,
6,23,2019,2,6,C,2,ST,,,,
6,23,2019,2,6,C,3,CLEAR,,,,
6,23,2019,2,6,C,4,ST BM,,,,
6,23,2019,2,6,C,5,BM,,,,
6,23,2019,2,6,C,6,CLEAR,,,,
6,24,2019,3,6,A,1,CLEAR,,,,
6,24,2019,3,6,A,2,CLEAR,,,,
6,24,2019,3,6,A,3,CLEAR,,,,
6,24,2019,3,6,A,4,BM,,,,
6,24,2019,3,6,A,5,BM,,,,
6,24,2019,3,6,A,6,BM,,,,
6,24,2019,3,6,B,1,CLEAR,,,,
6,24,2019,3,6,B,2,BM,,,,
6,24,2019,3,6,B,3,CLEAR,,,,
6,24,2019,3,6,B,4,RT BM,,,,
6,24,2019,3,6,B,5,ST BM,,,,
6,24,2019,3,6,B,6,BM,,,,
6,24,2019,3,6,C,1,ST BM,,,,
6,24,2019,3,6,C,2,RT BM,,,,
6,24,2019,3,6,C,3,CLEAR,,,,
6,24,2019,3,6,C,4,CLEAR,,,,
6,24,2019,3,6,C,5,ST BM,,,,
6,24,2019,3,6,C,6,BM,,,,
6,22,2019,1,7,A,1,ST,,,,
6,22,2019,1,7,A,2,CLEAR,,,,
6,22,2019,1,7,A,3,STS,10,M,J,DEAD
6,22,2019,1,7,A,4,CLEAR,,,,
6,22,2019,1,7,A,5,CLEAR,,,,
6,22,2019,1,7,A,6,CLEAR,,,,
6,22,2019,1,7,B,1,STS,15,F,A,PURPLE YELLOW
6,22,2019,1,7,B,2,CLEAR,,,,
6,22,2019,1,7,B,3,CLEAR,,,,
6,22,2019,1,7,B,4,CLEAR,,,,
6,22,2019,1,7,B,5,BM,,,,
6,22,2019,1,7,B,6,BM,,,,
6,22,2019,1,7,C,1,CLEAR,,,,
6,22,2019,1,7,C,2,CLEAR,,,,
6,22,2019,1,7,C,3,CLEAR,,,,
6,22,2019,1,7,C,4,ST,,,,
6,22,2019,1,7,C,5,CLEAR,,,,
6,22,2019,1,7,C,6,CLEAR,,,,
6,23,2019,2,7,A,1,RT BM,,,,
6,23,2019,2,7,A,2,ST BM,,,,
6,23,2019,2,7,A,3,ST BM,,,,
6,23,2019,2,7,A,4,BM,,,,
6,23,2019,2,7,A,5,RT BM,,,,
6,23,2019,2,7,A,6,BM,,,,
6,23,2019,2,7,B,1,BM,,,,
6,23,2019,2,7,B,2,BM,,,,
6,23,2019,2,7,B,3,BM,,,,
6,23,2019,2,7,B,4,BM,,,,
6,23,2019,2,7,B,5,RT BM,,,,
6,23,2019,2,7,B,6,BM,,,,
6,23,2019,2,7,C,1,ST,,,,
6,23,2019,2,7,C,2,BM,,,,
6,23,2019,2,7,C,3,BM,,,,
6,23,2019,2,7,C,4,BM,,,,
6,23,2019,2,7,C,5,RT BM,,,,
6,23,2019,2,7,C,6,BM,,,,
6,24,2019,3,7,A,1,ST BM,,,,
6,24,2019,3,7,A,2,BM,,,,
6,24,2019,3,7,A,3,BM,,,,
6,24,2019,3,7,A,4,BM,,,,
6,24,2019,3,7,A,5,BM,,,,
6,24,2019,3,7,A,6,CLEAR,,,,
6,24,2019,3,7,B,1,ST BM,,,,
6,24,2019,3,7,B,2,BM,,,,
6,24,2019,3,7,B,3,ST BM,,,,
6,24,2019,3,7,B,4,BM,,,,
6,24,2019,3,7,B,5,BM,,,,
6,24,2019,3,7,B,6,CLEAR,,,,
6,24,2019,3,7,C,1,CLEAR,,,,
6,24,2019,3,7,C,2,BM,,,,
6,24,2019,3,7,C,3,RT BM,,,,
6,24,2019,3,7,C,4,ST BM,,,,
6,24,2019,3,7,C,5,ST BM,,,,
6,24,2019,3,7,C,6,CLEAR,,,,
6,22,2019,1,8,A,1,CLEAR,,,,
6,22,2019,1,8,A,2,CLEAR,,,,
6,22,2019,1,8,A,3,CLEAR,,,,
6,22,2019,1,8,A,4,CLEAR,,,,
6,22,2019,1,8,A,5,BM,,,,
6,22,2019,1,8,A,6,CLEAR,,,,
6,22,2019,1,8,B,1,BM,,,,
6,22,2019,1,8,B,2,CLEAR,,,,
6,22,2019,1,8,B,3,BM,,,,
6,22,2019,1,8,B,4,MV,33,M,A,DEAD
6,22,2019,1,8,B,5,BM,,,,
6,22,2019,1,8,B,6,CLEAR,,,,
6,22,2019,1,8,C,1,CLEAR,,,,
6,22,2019,1,8,C,2,CLEAR,,,,
6,22,2019,1,8,C,3,CLEAR,,,,
6,22,2019,1,8,C,4,ST BM,,,,
6,22,2019,1,8,C,5,ST BM,,,,
6,22,2019,1,8,C,6,BM,,,,
6,23,2019,2,8,A,1,BM,,,,
6,23,2019,2,8,A,2,CLEAR,,,,
6,23,2019,2,8,A,3,MV,55,M,A,DEAD
6,23,2019,2,8,A,4,CLEAR,,,,
6,23,2019,2,8,A,5,ST,,,,
6,23,2019,2,8,A,6,CLEAR,,,,
6,23,2019,2,8,B,1,ST BM,,,,
6,23,2019,2,8,B,2,ST,,,,
6,23,2019,2,8,B,3,CLEAR,,,,
6,23,2019,2,8,B,4,MV,14,M,A,DEAD
6,23,2019,2,8,B,5,ST BM,,,,
6,23,2019,2,8,B,6,CLEAR,,,,
6,23,2019,2,8,C,1,CLEAR,,,,
6,23,2019,2,8,C,2,STS,16,F,A,DEAD
6,23,2019,2,8,C,3,ST,,,,
6,23,2019,2,8,C,4,MV,28,M,A,DEAD
6,23,2019,2,8,C,5,BM,,,,
6,23,2019,2,8,C,6,ST BM,,,,
6,24,2019,3,8,A,1,RT BM,,,,
6,24,2019,3,8,A,2,BM,,,,
6,24,2019,3,8,A,3,BM,,,,
6,24,2019,3,8,A,4,ST BM,,,,
6,24,2019,3,8,A,5,BM,,,,
6,24,2019,3,8,A,6,ST BM,,,,
6,24,2019,3,8,B,1,BM,,,,
6,24,2019,3,8,B,2,BM,,,,
6,24,2019,3,8,B,3,BM,,,,
6,24,2019,3,8,B,4,ST BM,,,,
6,24,2019,3,8,B,5,ST BM,,,,
6,24,2019,3,8,B,6,ST BM,,,,
6,24,2019,3,8,C,1,ST BM,,,,
6,24,2019,3,8,C,2,MV,36,M,A,DEAD
6,24,2019,3,8,C,3,BM,,,,
6,24,2019,3,8,C,4,ST BM,,,,
6,24,2019,3,8,C,5,BM,,,,
6,24,2019,3,8,C,6,ST BM,,,,
6,22,2019,1,9,A,1,CLEAR,,,,
6,22,2019,1,9,A,2,CLEAR,,,,
6,22,2019,1,9,A,3,MV,30,F,a,ESCAPE
6,22,2019,1,9,A,4,CLEAR,,,,
6,22,2019,1,9,A,5,BM,,,,
6,22,2019,1,9,A,6,CLEAR,,,,
6,22,2019,1,9,B,1,CLEAR,,,,
6,22,2019,1,9,B,2,CLEAR,,,,
6,22,2019,1,9,B,3,CLEAR,,,,
6,22,2019,1,9,B,4,CLEAR,,,,
6,22,2019,1,9,B,5,CLEAR,,,,
6,22,2019,1,9,B,6,STS,10,M,A,DEAD
6,22,2019,1,9,C,1,CLEAR,,,,
6,22,2019,1,9,C,2,SOSP,,,,DEAD
6,22,2019,1,9,C,3,CLEAR,,,,
6,22,2019,1,9,C,4,CLEAR,,,,
6,22,2019,1,9,C,5,STS,14,F,A,DEAD
6,22,2019,1,9,C,6,CLEAR,,,,
6,23,2019,2,9,A,1,CLEAR,,,,
6,23,2019,2,9,A,2,CLEAR,,,,
6,23,2019,2,9,A,3,BM,,,,
6,23,2019,2,9,A,4,CLEAR,,,,
6,23,2019,2,9,A,5,STS,10,M,A,BLUE ORANGE
6,23,2019,2,9,A,6,CLEAR,,,,
6,23,2019,2,9,B,1,MV,29,M,A,670
6,23,2019,2,9,B,2,CLEAR,,,,
6,23,2019,2,9,B,3,CLEAR,,,,
6,23,2019,2,9,B,4,CLEAR,,,,
6,23,2019,2,9,B,5,CLEAR,,,,
6,23,2019,2,9,B,6,CLEAR,,,,
6,23,2019,2,9,C,1,ST,,,,
6,23,2019,2,9,C,2,CLEAR,,,,
6,23,2019,2,9,C,3,CLEAR,,,,
6,23,2019,2,9,C,4,CLEAR,,,,
6,23,2019,2,9,C,5,STS,8,M,J,DEAD
6,23,2019,2,9,C,6,PERSPP,25,M,A,ESCAPE
6,24,2019,3,9,A,1,CLEAR,,,,
6,24,2019,3,9,A,2,CLEAR,,,,
6,24,2019,3,9,A,3,BM,,,,
6,24,2019,3,9,A,4,BM,,,,
6,24,2019,3,9,A,5,BM,,,,
6,24,2019,3,9,A,6,ST,,,,
6,24,2019,3,9,B,1,CLEAR,,,,
6,24,2019,3,9,B,2,MV,33,M,A,709
6,24,2019,3,9,B,3,BM,,,,
6,24,2019,3,9,B,4,BM,,,,
6,24,2019,3,9,B,5,CLEAR,,,,
6,24,2019,3,9,B,6,MV,12,F,J,DEAD
6,24,2019,3,9,C,1,BM,,,,
6,24,2019,3,9,C,2,BM,,,,
6,24,2019,3,9,C,3,BM,,,,
6,24,2019,3,9,C,4,ST BM,,,,
6,24,2019,3,9,C,5,RT BM,,,,
6,24,2019,3,9,C,6,ST,,,,
6,22,2019,1,10,A,1,CLEAR,,,,
6,22,2019,1,10,A,2,CLEAR,,,,
6,22,2019,1,10,A,3,CLEAR,,,,
6,22,2019,1,10,A,4,CLEAR,,,,
6,22,2019,1,10,A,5,BM,,,,
6,22,2019,1,10,A,6,CLEAR,,,,
6,22,2019,1,10,B,1,CLEAR,,,,
6,22,2019,1,10,B,2,STS,15,M,A,DEAD
6,22,2019,1,10,B,3,CLEAR,,,,
6,22,2019,1,10,B,4,CLEAR,,,,
6,22,2019,1,10,B,5,CLEAR,,,,
6,22,2019,1,10,B,6,CLEAR,,,,
6,22,2019,1,10,C,1,CLEAR,,,,
6,22,2019,1,10,C,2,CLEAR,,,,
6,22,2019,1,10,C,3,CLEAR,,,,
6,22,2019,1,10,C,4,CLEAR,,,,
6,22,2019,1,10,C,5,MV,40,M,A,684
6,22,2019,1,10,C,6,CLEAR,,,,
6,23,2019,2,10,A,1,BM,,,,
6,23,2019,2,10,A,2,CLEAR,,,,
6,23,2019,2,10,A,3,CLEAR,,,,
6,23,2019,2,10,A,4,BM,,,,
6,23,2019,2,10,A,5,MV,38,M,A,DEAD
6,23,2019,2,10,A,6,CLEAR,,,,
6,23,2019,2,10,B,1,MV,24,M,A,701
6,23,2019,2,10,B,2,ST,,,,
6,23,2019,2,10,B,3,BM,,,,
6,23,2019,2,10,B,4,BM,,,,
6,23,2019,2,10,B,5,CLEAR,,,,
6,23,2019,2,10,B,6,ST,,,,
6,23,2019,2,10,C,1,CLEAR,,,,
6,23,2019,2,10,C,2,CLEAR,,,,
6,23,2019,2,10,C,3,CLEAR,,,,
6,23,2019,2,10,C,4,CLEAR,,,,
6,23,2019,2,10,C,5,CLEAR,,,,
6,23,2019,2,10,C,6,CLEAR,,,,
6,24,2019,3,10,A,1,ST BM,,,,
6,24,2019,3,10,A,2,CLEAR,,,,
6,24,2019,3,10,A,3,CLEAR,,,,
6,24,2019,3,10,A,4,CLEAR,,,,
6,24,2019,3,10,A,5,CLEAR,,,,
6,24,2019,3,10,A,6,CLEAR,,,,
6,24,2019,3,10,B,1,BM,,,,
6,24,2019,3,10,B,2,ST,,,,
6,24,2019,3,10,B,3,MV,40,F,A,704
6,24,2019,3,10,B,4,CLEAR,,,,
6,24,2019,3,10,B,5,CLEAR,,,,
6,24,2019,3,10,B,6,CLEAR,,,,
6,24,2019,3,10,C,1,CLEAR,,,,
6,24,2019,3,10,C,2,BM,,,,
6,24,2019,3,10,C,3,CLEAR,,,,
6,24,2019,3,10,C,4,CLEAR,,,,
6,24,2019,3,10,C,5,CLEAR,,,,
6,24,2019,3,10,C,6,CLEAR,,,,
6,22,2019,1,11,A,1,CLEAR,,,,
6,22,2019,1,11,A,2,CLEAR,,,,
6,22,2019,1,11,A,3,CLEAR,,,,
6,22,2019,1,11,A,4,CLEAR,,,,
6,22,2019,1,11,A,5,ST,,,,
6,22,2019,1,11,A,6,CLEAR,,,,
6,22,2019,1,11,B,1,CLEAR,,,,
6,22,2019,1,11,B,2,MV,32,M,A,672
6,22,2019,1,11,B,3,CLEAR,,,,
6,22,2019,1,11,B,4,CLEAR,,,,
6,22,2019,1,11,B,5,CLEAR,,,,
6,22,2019,1,11,B,6,MV,56,M,A,662
6,22,2019,1,11,C,1,CLEAR,,,,
6,22,2019,1,11,C,2,MV,25,M,A,695
6,22,2019,1,11,C,3,CLEAR,,,,
6,22,2019,1,11,C,4,CLEAR,,,,
6,22,2019,1,11,C,5,CLEAR,,,,
6,22,2019,1,11,C,6,CLEAR,,,,
6,23,2019,2,11,A,1,CLEAR,,,,
6,23,2019,2,11,A,2,CLEAR,,,,
6,23,2019,2,11,A,3,CLEAR,,,,
6,23,2019,2,11,A,4,BM,,,,
6,23,2019,2,11,A,5,BM,,,,
6,23,2019,2,11,A,6,CLEAR,,,,
6,23,2019,2,11,B,1,CLEAR,,,,
6,23,2019,2,11,B,2,BM,,,,
6,23,2019,2,11,B,3,CLEAR,,,,
6,23,2019,2,11,B,4,CLEAR,,,,
6,23,2019,2,11,B,5,STS,1O,M,A,DEAD
6,23,2019,2,11,B,6,MV,28,M,A,700
6,23,2019,2,11,C,1,CLEAR,,,,
6,23,2019,2,11,C,2,CLEAR,,,,
6,23,2019,2,11,C,3,MV,,,,ESCAPE
6,23,2019,2,11,C,4,CLEAR,,,,
6,23,2019,2,11,C,5,MV,20,M,A,DEAD
6,23,2019,2,11,C,6,MV,32,F,A,DEAD
6,24,2019,3,11,A,1,CLEAR,,,,
6,24,2019,3,11,A,2,CLEAR,,,,
6,24,2019,3,11,A,3,CLEAR,,,,
6,24,2019,3,11,A,4,CLEAR,,,,
6,24,2019,3,11,A,5,CLEAR,,,,
6,24,2019,3,11,A,6,CLEAR,,,,
6,24,2019,3,11,B,1,CLEAR,,,,
6,24,2019,3,11,B,2,BM,,,,
6,24,2019,3,11,B,3,CLEAR,,,,
6,24,2019,3,11,B,4,CLEAR,,,,
6,24,2019,3,11,B,5,BM,,,,
6,24,2019,3,11,B,6,CLEAR,,,,
6,24,2019,3,11,C,1,CLEAR,,,,
6,24,2019,3,11,C,2,CLEAR,,,,
6,24,2019,3,11,C,3,BM,,,,
6,24,2019,3,11,C,4,CLEAR,,,,
6,24,2019,3,11,C,5,BM,,,,
6,24,2019,3,11,C,6,CLEAR,,,,
6,22,2019,1,12,A,1,CLEAR,,,,
6,22,2019,1,12,A,2,CLEAR,,,,
6,22,2019,1,12,A,3,R ST,,,,
6,22,2019,1,12,A,4,CLEAR,,,,
6,22,2019,1,12,A,5,CLEAR,,,,
6,22,2019,1,12,A,6,CLEAR,,,,
6,22,2019,1,12,B,1,CLEAR,,,,
6,22,2019,1,12,B,2,CLEAR,,,,
6,22,2019,1,12,B,3,CLEAR,,,,
6,22,2019,1,12,B,4,CLEAR,,,,
6,22,2019,1,12,B,5,MV,41,M,A,657
6,22,2019,1,12,B,6,MV,46,M,A,679
6,22,2019,1,12,C,1,R BM,,,,
6,22,2019,1,12,C,2,BM,,,,
6,22,2019,1,12,C,3,MV,46,F,A,667
6,22,2019,1,12,C,4,CLEAR,,,,
6,22,2019,1,12,C,5,CLEAR,,,,
6,22,2019,1,12,C,6,CLEAR,,,,
6,23,2019,2,12,A,1,BM,,,,
6,23,2019,2,12,A,2,CLEAR,,,,
6,23,2019,2,12,A,3,BM,,,,
6,23,2019,2,12,A,4,BM,,,,
6,23,2019,2,12,A,5,CLEAR,,,,
6,23,2019,2,12,A,6,CLEAR,,,,
6,23,2019,2,12,B,1,ST BM,,,,
6,23,2019,2,12,B,2,BM,,,,
6,23,2019,2,12,B,3,BM,,,,
6,23,2019,2,12,B,4,BM,,,,
6,23,2019,2,12,B,5,ST,,,,
6,23,2019,2,12,B,6,CLEAR,,,,
6,23,2019,2,12,C,1,ST BM,,,,
6,23,2019,2,12,C,2,CLEAR,,,,
6,23,2019,2,12,C,3,MV,9,F,J,DEAD
6,23,2019,2,12,C,4,CLEAR,,,,
6,23,2019,2,12,C,5,BM,,,,
6,23,2019,2,12,C,6,CLEAR,,,,
6,24,2019,3,12,A,1,MV,7,M,J,DEAD
6,24,2019,3,12,A,2,BM,,,,
6,24,2019,3,12,A,3,CLEAR,,,,
6,24,2019,3,12,A,4,CLEAR,,,,
6,24,2019,3,12,A,5,CLEAR,,,,
6,24,2019,3,12,A,6,MV,42,M,A,DEAD
6,24,2019,3,12,B,1,MV,21,F,A,DEAD
6,24,2019,3,12,B,2,CLEAR,,,,
6,24,2019,3,12,B,3,CLEAR,,,,
6,24,2019,3,12,B,4,MV,30,M,A,715
6,24,2019,3,12,B,5,CLEAR,,,,
6,24,2019,3,12,B,6,CLEAR,,,,
6,24,2019,3,12,C,1,MV,10,M,J,DEAD
6,24,2019,3,12,C,1,MV,8,M,J,DEAD
6,24,2019,3,12,C,2,ST,,,,
6,24,2019,3,12,C,3,CLEAR,,,,
6,24,2019,3,12,C,4,CLEAR,,,,
6,24,2019,3,12,C,5,MV,26,M,A,DEAD
6,24,2019,3,12,C,6,CLEAR,,,,
7,19,2019,1,1,A,1,CLEAR,,,,
7,19,2019,1,1,A,2,CLEAR,,,,
7,19,2019,1,1,A,3,CLEAR,,,,
7,19,2019,1,1,A,4,CLEAR,,,,
7,19,2019,1,1,A,5,MV,25,F,A,725
7,19,2019,1,1,A,6,CLEAR,,,,
7,19,2019,1,1,B,1,CLEAR,,,,
7,19,2019,1,1,B,2,CLEAR,,,,
7,19,2019,1,1,B,3,MV,21,F,A,705
7,19,2019,1,1,B,4,CLEAR,,,,
7,19,2019,1,1,B,5,CLEAR,,,,
7,19,2019,1,1,B,6,CLEAR,,,,
7,19,2019,1,1,C,1,MV,26,M,A,DEAD
7,19,2019,1,1,C,2,CLEAR,,,,
7,19,2019,1,1,C,3,BM,,,,
7,19,2019,1,1,C,4,CLEAR,,,,
7,19,2019,1,1,C,5,CLEAR,,,,
7,19,2019,1,1,C,6,CLEAR,,,,
7,20,2019,2,1,A,1,R,,,,
7,20,2019,2,1,A,2,R,,,,
7,20,2019,2,1,A,3,ST,,,,
7,20,2019,2,1,A,4,MV,,,,ESCAPE
7,20,2019,2,1,A,5,CLEAR,,,,
7,20,2019,2,1,A,6,CLEAR,,,,
7,20,2019,2,1,B,1,R,,,,
7,20,2019,2,1,B,2,MV,21,F,A,DEAD
7,20,2019,2,1,B,3,ST,,,,
7,20,2019,2,1,B,4,CLEAR,,,,
7,20,2019,2,1,B,5,CLEAR,,,,
7,20,2019,2,1,B,6,ST,,,,
7,20,2019,2,1,C,1,ST,,,,
7,20,2019,2,1,C,2,CLEAR,,,,
7,20,2019,2,1,C,3,CLEAR,,,,
7,20,2019,2,1,C,4,MV,45,M,A,719
7,20,2019,2,1,C,5,CLEAR,,,,
7,20,2019,2,1,C,6,CLEAR,,,,
7,21,2019,3,1,A,1,CLEAR,,,,
7,21,2019,3,1,A,2,BM,,,,
7,21,2019,3,1,A,3,BM,,,,
7,21,2019,3,1,A,4,BM,,,,
7,21,2019,3,1,A,5,R BM,,,,
7,21,2019,3,1,A,6,R BM,,,,
7,21,2019,3,1,B,1,SMASH,,,,
7,21,2019,3,1,B,2,CLEAR,,,,
7,21,2019,3,1,B,3,ST,,,,
7,21,2019,3,1,B,4,BM,,,,
7,21,2019,3,1,B,5,R BM,,,,
7,21,2019,3,1,B,6,R ST,,,,
7,21,2019,3,1,C,1,BM,,,,
7,21,2019,3,1,C,2,BM,,,,
7,21,2019,3,1,C,3,BM,,,,
7,21,2019,3,1,C,4,CLEAR,,,,
7,21,2019,3,1,C,5,BM,,,,
7,21,2019,3,1,C,6,CLEAR,,,,
7,19,2019,1,2,A,1,CLEAR,,,,
7,19,2019,1,2,A,2,CLEAR,,,,
7,19,2019,1,2,A,3,CLEAR,,,,
7,19,2019,1,2,A,4,ST,,,,
7,19,2019,1,2,A,5,CLEAR,,,,
7,19,2019,1,2,A,6,CLEAR,,,,
7,19,2019,1,2,B,1,CLEAR,,,,
7,19,2019,1,2,B,2,CLEAR,,,,
7,19,2019,1,2,B,3,CLEAR,,,,
7,19,2019,1,2,B,4,CLEAR,,,,
7,19,2019,1,2,B,5,CLEAR,,,,
7,19,2019,1,2,B,6,CLEAR,,,,
7,19,2019,1,2,C,1,CLEAR,,,,
7,19,2019,1,2,C,2,CLEAR,,,,
7,19,2019,1,2,C,3,CLEAR,,,,
7,19,2019,1,2,C,4,CLEAR,,,,
7,19,2019,1,2,C,5,BM,,,,
7,19,2019,1,2,C,6,CLEAR,,,,
7,20,2019,2,2,A,1,ST,,,,
7,20,2019,2,2,A,2,CLEAR,,,,
7,20,2019,2,2,A,3,CLEAR,,,,
7,20,2019,2,2,A,4,CLEAR,,,,
7,20,2019,2,2,A,5,ST,,,,
7,20,2019,2,2,A,6,CLEAR,,,,
7,20,2019,2,2,B,1,CLEAR,,,,
7,20,2019,2,2,B,2,CLEAR,,,,
7,20,2019,2,2,B,3,CLEAR,,,,
7,20,2019,2,2,B,4,CLEAR,,,,
7,20,2019,2,2,B,5,CLEAR,,,,
7,20,2019,2,2,B,6,CLEAR,,,,
7,20,2019,2,2,C,1,CLEAR,,,,
7,20,2019,2,2,C,2,CLEAR,,,,
7,20,2019,2,2,C,3,CLEAR,,,,
7,20,2019,2,2,C,4,MV,31,M,A,707
7,20,2019,2,2,C,5,CLEAR,,,,
7,20,2019,2,2,C,6,CLEAR,,,,
7,21,2019,3,2,A,1,R BM,,,,
7,21,2019,3,2,A,2,ST,,,,
7,21,2019,3,2,A,3,R ST,,,,
7,21,2019,3,2,A,4,CLEAR,,,,
